MONTH,DAY,TIME,TEMP,PRESSURE
6,27,12,16.7,10164
6,27,13,16.8,10170
6,27,14,16.5,10176
6,27,15,17.6,10179
6,27,16,17.3,10180
6,27,17,16.4,10184
6,27,18,16.1,10186
6,27,19,15.1,10189
6,27,20,13.1,10191
6,27,21,11.5,10193
6,27,22,11.4,10195
6,27,23,11.6,10195
6,27,24,11.6,10195
6,28,1,10.6,10190
6,28,2,9.8,10185
6,28,3,9.3,10183
6,28,4,9.6,10183
6,28,5,12.3,10182
6,28,6,13.8,10180
6,28,7,15.2,10178
6,28,8,17.7,10174
6,28,9,18.3,10171
6,28,10,18.4,10167
6,28,11,17.2,10162
6,28,12,18.1,10156
6,28,13,17.8,10152
6,28,14,17.9,10146
6,28,15,18.0,10138
6,28,16,19.5,10129
6,28,17,18.1,10119
6,28,18,15.6,10118
6,28,19,15.7,10114
6,28,20,15.2,10108
6,28,21,14.1,10111
6,28,22,13.3,10101
6,28,23,13.3,10096
6,28,24,13.8,10090
6,29,1,14.0,10086
6,29,2,14.2,10080
6,29,3,13.6,10080
6,29,4,13.7,10079
6,29,5,14.5,10085
6,29,6,15.1,10090
6,29,7,15.3,10098
6,29,8,15.9,10102
6,29,9,15.8,10106
6,29,10,15.6,10114
6,29,11,17.3,10116
6,29,12,18.0,10115
6,29,13,18.2,10113
6,29,14,19.4,10109
6,29,15,19.1,10106
6,29,16,17.3,10106
6,29,17,16.1,10107
6,29,18,15.1,10105
6,29,19,15.0,10102
6,29,20,15.0,10100
6,29,21,15.1,10100
6,29,22,14.9,10097
6,29,23,14.9,10095
6,29,24,15.2,10090
6,30,1,14.8,10087
6,30,2,14.7,10086
6,30,3,14.7,10087
6,30,4,14.6,10091
6,30,5,14.7,10092
6,30,6,14.9,10095
6,30,7,15.2,10099
6,30,8,16.0,10103
6,30,9,15.6,10106
6,30,10,15.5,10107
6,30,11,16.8,10106
6,30,12,16.3,10106
6,30,13,16.8,10103
6,30,14,17.0,10107
6,30,15,17.6,10107
6,30,16,17.3,10108
6,30,17,17.0,10108
6,30,18,16.7,10111
6,30,19,16.8,10114
6,30,20,16.1,10113
6,30,21,16.5,10113
6,30,22,16.8,10112
6,30,23,16.4,10108
6,30,24,16.4,10102
7,1,1,16.3,10100
7,1,2,16.5,10099
7,1,3,16.3,10098
7,1,4,16.5,10096
7,1,5,16.7,10098
7,1,6,16.9,10101
7,1,7,15.7,10105
7,1,8,16.5,10107
7,1,9,16.5,10110
7,1,10,17.3,10111
7,1,11,17.2,10109
7,1,12,17.3,10108
7,1,13,17.8,10105
7,1,14,16.7,10105
7,1,15,17.2,10101
7,1,16,17.2,10099
7,1,17,16.1,10096
7,1,18,15.8,10093
7,1,19,16.0,10086
7,1,20,15.9,10086
7,1,21,15.6,10092
7,1,22,14.8,10092
7,1,23,14.8,10090
7,1,24,14.8,10093
7,2,1,15.0,10091
7,2,2,14.8,10095
7,2,3,14.2,10100
7,2,4,13.6,10103
7,2,5,14.0,10106
7,2,6,14.5,10110
7,2,7,14.7,10114
7,2,8,16.2,10118
7,2,9,15.4,10123
7,2,10,16.3,10126
7,2,11,15.9,10129
7,2,12,15.0,10132
7,2,13,16.2,10136
7,2,14,16.5,10141
7,2,15,17.0,10145
7,2,16,16.9,10147
7,2,17,16.9,10151
7,2,18,15.6,10153
7,2,19,15.4,10155
7,2,20,14.8,10160
7,2,21,14.3,10161
7,2,22,15.1,10159
7,2,23,12.6,10162
7,2,24,12.9,10162
7,3,1,14.3,10160
7,3,2,12.9,10161
7,3,3,11.3,10164
7,3,4,14.2,10166
7,3,5,14.5,10169
7,3,6,15.4,10173
7,3,7,15.9,10177
7,3,8,16.2,10180
7,3,9,16.3,10184
7,3,10,17.2,10187
7,3,11,16.4,10191
7,3,12,17.6,10193
7,3,13,17.2,10196
7,3,14,17.6,10198
7,3,15,17.4,10198
7,3,16,17.5,10199
7,3,17,17.3,10199
7,3,18,16.9,10201
7,3,19,16.3,10204
7,3,20,13.7,10204
7,3,21,11.9,10208
7,3,22,11.1,10209
7,3,23,11.0,10210
7,3,24,11.6,10208
7,4,1,10.8,10205
7,4,2,10.2,10202
7,4,3,9.7,10197
7,4,4,9.7,10201
7,4,5,11.9,10202
7,4,6,15.6,10203
7,4,7,17.6,10204
7,4,8,18.4,10204
7,4,9,18.7,10205
7,4,10,20.3,10202
7,4,11,18.9,10199
7,4,12,20.1,10197
7,4,13,20.5,10194
7,4,14,20.3,10189
7,4,15,19.7,10188
7,4,16,20.0,10182
7,4,17,19.5,10179
7,4,18,18.8,10177
7,4,19,17.3,10175
7,4,20,15.4,10174
7,4,21,15.0,10174
7,4,22,13.7,10169
7,4,23,12.6,10165
7,4,24,13.6,10161
7,5,1,12.5,10155
7,5,2,14.7,10148
7,5,3,16.3,10142
7,5,4,16.1,10137
7,5,5,16.0,10134
7,5,6,15.8,10133
7,5,7,15.9,10134
7,5,8,16.2,10134
7,5,9,17.2,10136
7,5,10,17.2,10139
7,5,11,16.2,10143
7,5,12,17.4,10145
7,5,13,16.5,10153
7,5,14,15.5,10162
7,5,15,16.9,10169
7,5,16,15.6,10173
7,5,17,15.5,10180
7,5,18,15.1,10183
7,5,19,14.6,10187
7,5,20,13.7,10191
7,5,21,13.6,10192
7,5,22,13.1,10192
7,5,23,11.9,10192
7,5,24,14.0,10195
7,6,1,12.7,10197
7,6,2,11.3,10195
7,6,3,10.3,10194
7,6,4,8.9,10196
7,6,5,11.8,10201
7,6,6,14.6,10205
7,6,7,15.3,10210
7,6,8,16.2,10213
7,6,9,16.3,10217
7,6,10,16.5,10222
7,6,11,16.7,10225
7,6,12,17.4,10226
7,6,13,17.8,10228
7,6,14,17.1,10229
7,6,15,16.6,10229
7,6,16,16.3,10225
7,6,17,16.9,10226
7,6,18,15.8,10225
7,6,19,15.7,10224
7,6,20,13.4,10225
7,6,21,11.6,10225
7,6,22,11.2,10224
7,6,23,10.9,10225
7,6,24,10.2,10223
7,7,1,9.7,10218
7,7,2,9.4,10214
7,7,3,9.2,10213
7,7,4,10.0,10215
7,7,5,12.0,10218
7,7,6,14.4,10219
7,7,7,15.7,10217
7,7,8,17.3,10215
7,7,9,18.3,10214
7,7,10,19.3,10212
7,7,11,19.6,10209
7,7,12,20.6,10203
7,7,13,20.8,10200
7,7,14,20.4,10196
7,7,15,21.0,10195
7,7,16,20.5,10190
7,7,17,19.2,10189
7,7,18,18.2,10185
7,7,19,17.5,10181
7,7,20,16.6,10180
7,7,21,15.6,10179
7,7,22,15.8,10177
7,7,23,15.1,10174
7,7,24,13.7,10171
7,8,1,13.5,10164
7,8,2,13.2,10158
7,8,3,12.9,10152
7,8,4,13.7,10148
7,8,5,15.6,10141
7,8,6,16.4,10140
7,8,7,16.8,10137
7,8,8,17.2,10140
7,8,9,16.8,10138
7,8,10,16.9,10144
7,8,11,15.3,10145
7,8,12,17.3,10148
7,8,13,17.7,10151
7,8,14,19.3,10150
7,8,15,19.9,10151
7,8,16,20.1,10154
7,8,17,20.1,10156
7,8,18,19.2,10159
7,8,19,17.7,10166
7,8,20,17.2,10171
7,8,21,16.9,10176
7,8,22,16.1,10179
7,8,23,15.6,10181
7,8,24,14.3,10184
7,9,1,14.2,10185
7,9,2,14.8,10185
7,9,3,14.8,10186
7,9,4,14.2,10185
7,9,5,15.3,10185
7,9,6,17.6,10190
7,9,7,19.3,10190
7,9,8,19.9,10193
7,9,9,20.6,10191
7,9,10,20.8,10190
7,9,11,21.4,10188
7,9,12,20.8,10189
7,9,13,21.9,10185
7,9,14,21.0,10181
7,9,15,21.9,10175
7,9,16,21.2,10173
7,9,17,20.0,10163
7,9,18,19.7,10160
7,9,19,19.2,10157
7,9,20,19.3,10155
7,9,21,18.9,10154
7,9,22,19.0,10151
7,9,23,18.4,10148
7,9,24,17.9,10144
7,10,1,17.5,10140
7,10,2,17.1,10135
7,10,3,16.3,10129
7,10,4,16.5,10122
7,10,5,17.5,10123
7,10,6,18.6,10120
7,10,7,20.4,10119
7,10,8,21.3,10116
7,10,9,22.5,10110
7,10,10,22.5,10105
7,10,11,23.6,10101
7,10,12,22.7,10097
7,10,13,22.4,10095
7,10,14,22.4,10090
7,10,15,20.6,10091
7,10,16,20.1,10090
7,10,17,19.3,10090
7,10,18,19.6,10084
7,10,19,18.4,10084
7,10,20,18.5,10081
7,10,21,18.7,10083
7,10,22,19.1,10073
7,10,23,18.4,10076
7,10,24,17.5,10074
7,11,1,17.1,10074
7,11,2,16.9,10073
7,11,3,16.5,10073
7,11,4,16.2,10073
7,11,5,16.6,10072
7,11,6,17.6,10074
7,11,7,17.3,10075
7,11,8,18.2,10077
7,11,9,18.2,10082
7,11,10,18.0,10082
7,11,11,19.1,10084
7,11,12,18.9,10091
7,11,13,19.9,10092
7,11,14,19.5,10095
7,11,15,19.9,10095
7,11,16,20.2,10094
7,11,17,19.1,10097
7,11,18,18.6,10097
7,11,19,17.8,10098
7,11,20,17.5,10101
7,11,21,17.3,10104
7,11,22,17.1,10104
7,11,23,16.5,10104
7,11,24,16.7,10102
7,12,1,17.0,10103
7,12,2,16.8,10101
7,12,3,16.1,10102
7,12,4,16.2,10105
7,12,5,16.4,10108
7,12,6,16.6,10112
7,12,7,17.7,10114
7,12,8,17.4,10117
7,12,9,18.6,10117
7,12,10,19.1,10119
7,12,11,19.1,10118
7,12,12,19.7,10121
7,12,13,19.1,10119
7,12,14,19.2,10121
7,12,15,18.1,10122
7,12,16,18.1,10122
7,12,17,18.1,10124
7,12,18,17.7,10126
7,12,19,16.2,10124
7,12,20,14.2,10126
7,12,21,13.1,10129
7,12,22,11.9,10126
7,12,23,11.4,10125
7,12,24,12.5,10122
7,13,1,13.8,10121
7,13,2,13.6,10122
7,13,3,13.7,10118
7,13,4,13.5,10118
7,13,5,14.3,10119
7,13,6,15.1,10122
7,13,7,15.7,10124
7,13,8,16.3,10129
7,13,9,16.9,10132
7,13,10,16.2,10136
7,13,11,17.1,10143
7,13,12,17.8,10150
7,13,13,18.1,10154
7,13,14,17.4,10159
7,13,15,17.5,10163
7,13,16,16.9,10167
7,13,17,16.6,10168
7,13,18,15.8,10174
7,13,19,15.1,10178
7,13,20,14.7,10183
7,13,21,13.2,10186
7,13,22,14.2,10188
7,13,23,14.1,10190
7,13,24,12.9,10189
7,14,1,13.0,10187
7,14,2,13.6,10185
7,14,3,14.0,10183
7,14,4,13.9,10184
7,14,5,14.6,10190
7,14,6,15.0,10193
7,14,7,16.2,10195
7,14,8,16.8,10200
7,14,9,16.8,10203
7,14,10,16.1,10208
7,14,11,16.8,10212
7,14,12,17.7,10216
7,14,13,17.3,10219
7,14,14,17.9,10224
7,14,15,17.6,10227
7,14,16,17.1,10231
7,14,17,16.5,10236
7,14,18,15.8,10237
7,14,19,15.2,10238
7,14,20,14.0,10241
7,14,21,13.8,10245
7,14,22,13.8,10246
7,14,23,13.7,10246
7,14,24,14.0,10246
7,15,1,13.9,10248
7,15,2,14.0,10245
7,15,3,13.7,10247
7,15,4,12.2,10247
7,15,5,13.7,10249
7,15,6,14.9,10249
7,15,7,16.1,10252
7,15,8,17.3,10253
7,15,9,18.6,10254
7,15,10,19.4,10254
7,15,11,19.3,10254
7,15,12,18.7,10260
7,15,13,18.6,10260
7,15,14,18.6,10260
7,15,15,18.6,10258
7,15,16,18.4,10255
7,15,17,17.6,10253
7,15,18,17.4,10249
7,15,19,17.5,10245
7,15,20,16.7,10245
7,15,21,17.4,10244
7,15,22,17.5,10242
7,15,23,17.5,10246
7,15,24,17.4,10239
7,16,1,17.3,10237
7,16,2,17.4,10235
7,16,3,17.4,10236
7,16,4,17.5,10237
7,16,5,17.7,10236
7,16,6,18.2,10236
7,16,7,18.7,10239
7,16,8,19.1,10242
7,16,9,19.2,10243
7,16,10,19.1,10243
7,16,11,19.8,10244
7,16,12,19.9,10244
7,16,13,20.3,10242
7,16,14,20.2,10241
7,16,15,20.5,10239
7,16,16,20.9,10237
7,16,17,20.8,10230
7,16,18,20.3,10228
7,16,19,20.6,10224
7,16,20,20.4,10222
7,16,21,19.4,10219
7,16,22,20.1,10218
7,16,23,20.2,10217
7,16,24,18.6,10220
7,17,1,17.8,10218
7,17,2,18.2,10216
7,17,3,18.0,10214
7,17,4,17.8,10215
7,17,5,17.6,10216
7,17,6,18.5,10217
7,17,7,18.8,10219
7,17,8,19.0,10220
7,17,9,19.4,10222
7,17,10,20.1,10223
7,17,11,21.1,10220
7,17,12,21.8,10219
7,17,13,22.1,10218
7,17,14,21.8,10216
7,17,15,21.5,10215
7,17,16,21.3,10212
7,17,17,21.2,10211
7,17,18,20.7,10212
7,17,19,19.8,10211
7,17,20,18.2,10214
7,17,21,16.7,10217
7,17,22,15.9,10216
7,17,23,15.3,10217
7,17,24,15.2,10215
7,18,1,15.0,10211
7,18,2,15.4,10209
7,18,3,14.0,10207
7,18,4,13.2,10209
7,18,5,14.3,10211
7,18,6,18.2,10213
7,18,7,20.5,10215
7,18,8,21.7,10217
7,18,9,22.6,10220
7,18,10,23.7,10223
7,18,11,24.2,10224
7,18,12,24.1,10226
7,18,13,24.0,10225
7,18,14,23.5,10226
7,18,15,23.8,10223
7,18,16,24.0,10220
7,18,17,23.1,10218
7,18,18,22.2,10216
7,18,19,21.0,10217
7,18,20,17.3,10219
7,18,21,15.0,10220
7,18,22,14.1,10222
7,18,23,13.4,10221
7,18,24,12.8,10220
7,19,1,12.7,10218
7,19,2,12.1,10216
7,19,3,12.1,10213
7,19,4,12.4,10213
7,19,5,14.5,10214
7,19,6,18.7,10215
7,19,7,20.7,10214
7,19,8,23.4,10214
7,19,9,25.5,10213
7,19,10,27.1,10209
7,19,11,27.7,10206
7,19,12,28.3,10200
7,19,13,29.1,10196
7,19,14,29.3,10191
7,19,15,29.6,10186
7,19,16,29.5,10181
7,19,17,29.3,10176
7,19,18,27.7,10174
7,19,19,26.1,10173
7,19,20,24.6,10172
7,19,21,23.7,10171
7,19,22,21.9,10171
7,19,23,21.7,10166
7,19,24,20.8,10163
7,20,1,20.8,10158
7,20,2,20.1,10152
7,20,3,19.8,10146
7,20,4,18.8,10143
7,20,5,19.9,10140
7,20,6,21.8,10135
7,20,7,23.9,10130
7,20,8,26.3,10123
7,20,9,28.3,10116
7,20,10,30.1,10110
7,20,11,30.9,10105
7,20,12,31.7,10101
7,20,13,31.4,10105
7,20,14,24.8,10107
7,20,15,24.8,10107
7,20,16,26.2,10109
7,20,17,26.3,10107
7,20,18,26.5,10108
7,20,19,23.2,10110
7,20,20,21.4,10116
7,20,21,21.6,10121
7,20,22,19.7,10124
7,20,23,18.1,10125
7,20,24,17.6,10123
7,21,1,17.1,10124
7,21,2,17.2,10128
7,21,3,17.6,10129
7,21,4,17.6,10131
7,21,5,18.1,10133
7,21,6,20.0,10136
7,21,7,21.6,10142
7,21,8,22.5,10145
7,21,9,22.4,10150
7,21,10,22.5,10150
7,21,11,23.0,10153
7,21,12,22.6,10155
7,21,13,22.3,10159
7,21,14,22.3,10160
7,21,15,21.9,10161
7,21,16,21.5,10163
7,21,17,20.4,10165
7,21,18,19.2,10163
7,21,19,18.3,10166
7,21,20,17.9,10170
7,21,21,17.9,10173
7,21,22,18.0,10173
7,21,23,17.6,10172
7,21,24,17.5,10171
7,22,1,17.8,10169
7,22,2,17.9,10165
7,22,3,18.0,10165
7,22,4,18.3,10166
7,22,5,18.4,10168
7,22,6,18.6,10170
7,22,7,18.9,10172
7,22,8,19.4,10174
7,22,9,20.9,10173
7,22,10,22.1,10175
7,22,11,22.0,10173
7,22,12,22.7,10174
7,22,13,22.8,10174
7,22,14,23.2,10173
7,22,15,23.4,10175
7,22,16,23.0,10174
7,22,17,22.0,10172
7,22,18,21.4,10174
7,22,19,20.4,10177
7,22,20,20.1,10177
7,22,21,20.8,10183
7,22,22,19.6,10185
7,22,23,19.1,10186
7,22,24,18.6,10183
7,23,1,18.5,10184
7,23,2,18.8,10187
7,23,3,18.8,10184
7,23,4,18.4,10185
7,23,5,19.1,10187
7,23,6,19.2,10190
7,23,7,19.4,10192
7,23,8,21.1,10192
7,23,9,22.7,10193
7,23,10,22.8,10195
7,23,11,22.2,10199
7,23,12,21.9,10199
7,23,13,21.8,10199
7,23,14,21.5,10200
7,23,15,21.8,10198
7,23,16,21.6,10197
7,23,17,20.5,10198
7,23,18,19.8,10196
7,23,19,19.3,10196
7,23,20,17.9,10199
7,23,21,17.5,10203
7,23,22,18.6,10205
7,23,23,18.5,10207
7,23,24,18.2,10207
7,24,1,18.2,10204
7,24,2,18.3,10200
7,24,3,18.3,10202
7,24,4,18.2,10200
7,24,5,18.1,10198
7,24,6,18.6,10197
7,24,7,19.6,10200
7,24,8,21.2,10199
7,24,9,21.9,10200
7,24,10,21.8,10199
7,24,11,23.1,10197
7,24,12,22.3,10199
7,24,13,22.9,10196
7,24,14,21.4,10195
7,24,15,21.7,10193
7,24,16,21.3,10189
7,24,17,21.9,10187
7,24,18,20.6,10188
7,24,19,19.6,10188
7,24,20,18.2,10191
7,24,21,17.8,10190
7,24,22,17.4,10189
7,24,23,16.1,10187
7,24,24,16.2,10186
7,25,1,17.8,10184
7,25,2,18.9,10181
7,25,3,18.4,10179
7,25,4,18.8,10177
7,25,5,19.0,10178
7,25,6,19.2,10179
7,25,7,19.5,10182
7,25,8,19.5,10184
7,25,9,19.2,10185
7,25,10,18.6,10188
7,25,11,19.9,10190
7,25,12,20.0,10194
7,25,13,20.1,10195
7,25,14,20.5,10196
7,25,15,19.9,10195
7,25,16,19.6,10196
7,25,17,19.1,10196
7,25,18,19.2,10198
7,25,19,17.7,10199
7,25,20,15.2,10204
7,25,21,14.8,10204
7,25,22,14.0,10204
7,25,23,14.1,10203
7,25,24,13.2,10202
7,26,1,13.3,10201
7,26,2,14.5,10199
7,26,3,14.4,10198
7,26,4,14.6,10198
7,26,5,15.6,10201
7,26,6,16.8,10204
7,26,7,19.7,10206
7,26,8,20.9,10208
7,26,9,21.2,10210
7,26,10,21.9,10210
7,26,11,22.7,10210
7,26,12,22.5,10209
7,26,13,22.3,10208
7,26,14,21.7,10209
7,26,15,21.1,10208
7,26,16,20.3,10206
7,26,17,19.8,10205
7,26,18,19.1,10203
7,26,19,18.7,10202
7,26,20,17.2,10201
7,26,21,17.0,10200
7,26,22,16.9,10199
7,26,23,16.8,10197
7,26,24,17.1,10192
7,27,1,17.1,10187
7,27,2,17.2,10181
7,27,3,16.5,10175
7,27,4,15.2,10171
7,27,5,15.4,10169
7,27,6,16.6,10168
7,27,7,17.8,10167
7,27,8,18.3,10163
7,27,9,18.9,10162
7,27,10,18.6,10160
7,27,11,18.3,10158
7,27,12,19.5,10156
7,27,13,18.5,10155
7,27,14,18.3,10154
7,27,15,18.0,10154
7,27,16,17.8,10153
7,27,17,17.7,10153
7,27,18,17.7,10155
7,27,19,17.9,10157
7,27,20,17.2,10160
7,27,21,17.0,10161
7,27,22,16.5,10162
7,27,23,16.6,10160
7,27,24,17.0,10158
7,28,1,16.8,10154
7,28,2,16.7,10152
7,28,3,16.6,10148
7,28,4,16.9,10147
7,28,5,17.3,10146
7,28,6,18.1,10143
7,28,7,18.3,10141
7,28,8,19.6,10142
7,28,9,19.8,10142
7,28,10,20.3,10142
7,28,11,20.5,10142
7,28,12,20.9,10141
7,28,13,21.3,10136
7,28,14,21.7,10134
7,28,15,19.8,10135
7,28,16,19.3,10134
7,28,17,18.9,10133
7,28,18,18.4,10134
7,28,19,18.0,10136
7,28,20,17.2,10131
7,28,21,15.4,10131
7,28,22,14.8,10129
7,28,23,16.2,10127
7,28,24,16.1,10124
7,29,1,16.3,10119
7,29,2,16.6,10115
7,29,3,17.0,10112
7,29,4,17.1,10110
7,29,5,17.5,10110
7,29,6,18.1,10109
7,29,7,18.8,10107
7,29,8,18.9,10107
7,29,9,20.0,10106
7,29,10,19.5,10106
7,29,11,18.5,10109
7,29,12,20.0,10109
7,29,13,18.7,10112
7,29,14,20.4,10112
7,29,15,20.2,10111
7,29,16,20.2,10110
7,29,17,19.9,10110
7,29,18,19.2,10111
7,29,19,18.9,10112
7,29,20,18.7,10113
7,29,21,18.4,10113
7,29,22,17.6,10115
7,29,23,17.8,10114
7,29,24,17.3,10112
7,30,1,17.6,10111
7,30,2,17.6,10110
7,30,3,17.0,10109
7,30,4,16.9,10110
7,30,5,17.3,10112
7,30,6,17.9,10116
7,30,7,18.2,10120
7,30,8,18.7,10124
7,30,9,18.6,10125
7,30,10,19.5,10127
7,30,11,20.1,10129
7,30,12,20.9,10129
7,30,13,21.1,10130
7,30,14,20.4,10130
7,30,15,20.0,10131
7,30,16,19.7,10131
7,30,17,19.0,10130
7,30,18,18.3,10130
7,30,19,17.8,10130
7,30,20,17.4,10134
7,30,21,17.0,10132
7,30,22,16.7,10132
7,30,23,16.5,10132
7,30,24,16.7,10134
7,31,1,16.2,10130
7,31,2,15.8,10131
7,31,3,15.3,10132
7,31,4,14.6,10130
7,31,5,14.9,10132
7,31,6,16.4,10136
7,31,7,17.4,10139
7,31,8,17.6,10142
7,31,9,17.3,10143
7,31,10,17.3,10148
7,31,11,18.4,10151
7,31,12,18.8,10155
7,31,13,18.6,10156
7,31,14,18.8,10163
7,31,15,17.8,10165
7,31,16,17.5,10167
7,31,17,17.9,10170
7,31,18,16.7,10174
7,31,19,16.0,10177
7,31,20,13.7,10178
7,31,21,13.7,10180
7,31,22,13.4,10181
7,31,23,13.7,10181
7,31,24,13.6,10180
8,1,1,13.4,10178
8,1,2,14.4,10176
8,1,3,14.3,10174
8,1,4,14.6,10172
8,1,5,15.6,10172
8,1,6,15.7,10174
8,1,7,17.7,10177
8,1,8,17.3,10178
8,1,9,18.8,10179
8,1,10,19.4,10183
8,1,11,19.0,10186
8,1,12,18.9,10188
8,1,13,18.5,10190
8,1,14,18.3,10190
8,1,15,18.3,10188
8,1,16,18.1,10187
8,1,17,17.9,10184
8,1,18,17.3,10180
8,1,19,15.7,10180
8,1,20,14.4,10178
8,1,21,14.5,10176
8,1,22,15.4,10171
8,1,23,15.7,10166
8,1,24,14.4,10164
8,2,1,14.6,10158
8,2,2,14.8,10152
8,2,3,14.8,10144
8,2,4,14.4,10140
8,2,5,14.3,10136
8,2,6,14.1,10132
8,2,7,14.7,10127
8,2,8,15.0,10125
8,2,9,15.3,10120
8,2,10,15.6,10118
8,2,11,16.6,10116
8,2,12,17.3,10113
8,2,13,17.8,10113
8,2,14,18.1,10112
8,2,15,18.5,10110
8,2,16,18.7,10107
8,2,17,18.4,10105
8,2,18,18.5,10105
8,2,19,18.4,10108
8,2,20,18.4,10107
8,2,21,18.6,10108
8,2,22,18.5,10107
8,2,23,18.3,10104
8,2,24,18.5,10102
8,3,1,18.4,10098
8,3,2,18.3,10096
8,3,3,18.1,10090
8,3,4,18.2,10086
8,3,5,18.6,10084
8,3,6,18.7,10082
8,3,7,18.5,10081
8,3,8,18.7,10082
8,3,9,18.8,10083
8,3,10,19.5,10084
8,3,11,20.1,10084
8,3,12,20.3,10084
8,3,13,20.1,10084
8,3,14,20.0,10086
8,3,15,19.8,10085
8,3,16,20.0,10083
8,3,17,20.1,10079
8,3,18,19.8,10074
8,3,19,19.0,10075
8,3,20,18.2,10076
8,3,21,18.1,10077
8,3,22,18.3,10078
8,3,23,17.7,10079
8,3,24,17.6,10080
8,4,1,17.7,10080
8,4,2,17.4,10078
8,4,3,17.0,10076
8,4,4,16.8,10075
8,4,5,17.0,10077
8,4,6,17.4,10079
8,4,7,18.3,10081
8,4,8,18.1,10087
8,4,9,18.4,10088
8,4,10,18.8,10091
8,4,11,17.8,10092
8,4,12,19.4,10094
8,4,13,19.3,10097
8,4,14,19.4,10098
8,4,15,19.6,10101
8,4,16,19.8,10102
8,4,17,19.1,10105
8,4,18,18.9,10106
8,4,19,18.0,10111
8,4,20,17.9,10114
8,4,21,17.2,10117
8,4,22,17.3,10119
8,4,23,17.2,10120
8,4,24,16.5,10123
8,5,1,16.4,10128
8,5,2,15.3,10129
8,5,3,16.5,10135
8,5,4,16.4,10141
8,5,5,17.2,10148
8,5,6,17.8,10156
8,5,7,18.3,10162
8,5,8,18.0,10167
8,5,9,18.8,10175
8,5,10,19.2,10183
8,5,11,19.8,10188
8,5,12,19.3,10194
8,5,13,20.0,10197
8,5,14,19.0,10201
8,5,15,19.6,10204
8,5,16,18.2,10206
8,5,17,18.0,10209
8,5,18,17.5,10214
8,5,19,16.7,10218
8,5,20,14.4,10224
8,5,21,13.6,10229
8,5,22,13.7,10229
8,5,23,13.1,10229
8,5,24,13.2,10228
8,6,1,13.2,10227
8,6,2,13.1,10225
8,6,3,15.2,10224
8,6,4,15.7,10225
8,6,5,16.0,10226
8,6,6,16.3,10229
8,6,7,17.5,10233
8,6,8,18.8,10240
8,6,9,19.9,10243
8,6,10,20.0,10249
8,6,11,19.5,10256
8,6,12,19.3,10261
8,6,13,19.7,10267
8,6,14,18.9,10273
8,6,15,18.9,10278
8,6,16,18.7,10278
8,6,17,18.4,10278
8,6,18,17.8,10278
8,6,19,16.3,10284
8,6,20,13.0,10285
8,6,21,13.0,10285
8,6,22,11.9,10283
8,6,23,12.2,10279
8,6,24,12.8,10275
8,7,1,13.5,10268
8,7,2,14.6,10264
8,7,3,14.6,10261
8,7,4,14.2,10258
8,7,5,15.4,10255
8,7,6,16.6,10254
8,7,7,17.2,10251
8,7,8,17.7,10250
8,7,9,17.8,10247
8,7,10,19.1,10247
8,7,11,19.9,10245
8,7,12,19.8,10241
8,7,13,20.9,10235
8,7,14,22.8,10227
8,7,15,21.7,10225
8,7,16,21.4,10219
8,7,17,20.9,10212
8,7,18,20.8,10206
8,7,19,20.5,10204
8,7,20,20.0,10201
8,7,21,19.3,10195
8,7,22,18.7,10193
8,7,23,18.7,10188
8,7,24,18.0,10184
8,8,1,18.0,10179
8,8,2,18.0,10174
8,8,3,17.8,10175
8,8,4,17.8,10178
8,8,5,17.5,10181
8,8,6,17.5,10182
8,8,7,17.8,10185
8,8,8,18.3,10188
8,8,9,18.4,10193
8,8,10,17.7,10196
8,8,11,17.9,10197
8,8,12,18.2,10203
8,8,13,18.9,10205
8,8,14,18.3,10206
8,8,15,18.9,10205
8,8,16,18.6,10206
8,8,17,17.6,10207
8,8,18,17.3,10207
8,8,19,15.1,10213
8,8,20,13.9,10211
8,8,21,13.1,10211
8,8,22,13.3,10209
8,8,23,13.5,10209
8,8,24,13.6,10208
8,9,1,14.1,10205
8,9,2,12.3,10199
8,9,3,11.5,10207
8,9,4,10.7,10206
8,9,5,10.4,10210
8,9,6,11.5,10210
8,9,7,12.5,10211
8,9,8,14.4,10217
8,9,9,14.8,10222
8,9,10,15.6,10228
8,9,11,15.3,10230
8,9,12,16.1,10231
8,9,13,16.5,10234
8,9,14,16.7,10233
8,9,15,14.3,10234
8,9,16,16.0,10231
8,9,17,15.6,10231
8,9,18,14.0,10227
8,9,19,13.5,10227
8,9,20,13.0,10226
8,9,21,12.2,10223
8,9,22,13.2,10221
8,9,23,12.9,10219
8,9,24,12.7,10218
8,10,1,11.8,10217
8,10,2,11.2,10213
8,10,3,10.8,10212
8,10,4,11.0,10210
8,10,5,11.5,10215
8,10,6,12.3,10216
8,10,7,14.5,10219
8,10,8,14.5,10223
8,10,9,16.1,10225
8,10,10,15.9,10227
8,10,11,15.1,10229
8,10,12,15.9,10230
8,10,13,15.8,10232
8,10,14,16.0,10232
8,10,15,15.4,10235
8,10,16,15.1,10236
8,10,17,15.4,10237
8,10,18,14.7,10237
8,10,19,12.2,10238
8,10,20,9.5,10241
8,10,21,8.4,10242
8,10,22,8.0,10240
8,10,23,8.1,10238
8,10,24,8.8,10233
8,11,1,9.7,10230
8,11,2,10.8,10226
8,11,3,12.5,10221
8,11,4,12.7,10215
8,11,5,12.8,10209
8,11,6,13.2,10205
